,Unnamed: 0,id,question,desired_answer,student_answer,score_me,score_other,score_avg,t5_score_sowe,t5_score_mowe,t5_small_score_sowe,t5_small_score_mowe
110,110,1.4,Where do C++ programs begin to execute?,At the main function.,At main,5.0,5.0,5.0,0.5130456686019897,0.5130457282066345,0.7064920663833618,0.706492006778717
111,111,1.4,Where do C++ programs begin to execute?,At the main function.,they beging to excute at main,5.0,5.0,5.0,0.4633691012859345,0.4633690416812897,0.43950438499450684,0.43950435519218445
112,112,1.4,Where do C++ programs begin to execute?,At the main function.,at the main function  int main() {},5.0,5.0,5.0,0.4704859554767609,0.4704859554767609,0.6832504868507385,0.6832505464553833
113,113,1.4,Where do C++ programs begin to execute?,At the main function.,C++ programs begin execution at the main function.,5.0,5.0,5.0,0.6575639247894287,0.6575638651847839,0.7840263247489929,0.7840263843536377
114,114,1.4,Where do C++ programs begin to execute?,At the main function.,"in the ""main"" function",5.0,5.0,5.0,0.55356365442276,0.55356365442276,0.6153685450553894,0.6153686046600342
115,115,1.4,Where do C++ programs begin to execute?,At the main function.,Within the main function,5.0,5.0,5.0,0.6805024743080139,0.6805025935173035,0.7150341272354126,0.7150341272354126
116,116,1.5,What is a variable?,A location in memory that can store a value.,Variable can be a integer or a string in a program.,1.0,3.0,2.0,0.7359457612037659,0.7359457612037659,0.6894301772117615,0.6894301772117615
117,117,1.5,What is a variable?,A location in memory that can store a value.,"In programming, a structure that holds data and is uniquely named by the programmer. It holds the data assigned to it until a new value is assigned or the program is finished. ",4.0,5.0,4.5,0.6908255219459534,0.6908254027366638,0.6774353384971619,0.6774353384971619
118,118,1.5,What is a variable?,A location in memory that can store a value.,A variable is a location in memory where a value can be stored.,5.0,5.0,5.0,0.936310052871704,0.936310052871704,0.9321099519729614,0.9321099519729614
119,119,1.5,What is a variable?,A location in memory that can store a value.," Variable is a location in the computer's memory, in which a value can be stored and later can retrieve that value.",5.0,5.0,5.0,0.8151785135269165,0.8151785731315613,0.7319692373275757,0.7319692969322205
120,120,1.5,What is a variable?,A location in memory that can store a value.,"A variable is a location in the computer's memory where a value can be stored for use by a program. Each variable has a name, a value, a type and a size.",5.0,5.0,5.0,0.7876694202423096,0.7876695394515991,0.767348051071167,0.767348051071167
121,121,1.5,What is a variable?,A location in memory that can store a value.,A named object that can hold a numerical or letter value,2.0,5.0,3.5,0.673886775970459,0.673886775970459,0.6459645628929138,0.6459645628929138
122,122,1.5,What is a variable?,A location in memory that can store a value.,"It's a sybol or name for a value/number. Example: 'a_used_number' can stand for any given number, and the programmer can refer to that number by using the variable name.",3.0,5.0,4.0,0.6587414741516113,0.6587415337562561,0.6467345356941223,0.6467346549034119
123,123,1.5,What is a variable?,A location in memory that can store a value.,A variable is a location in the computers memory where a value can be stored for use by a program,5.0,5.0,5.0,0.7798448204994202,0.7798449397087097,0.7795469164848328,0.779546856880188
124,124,1.5,What is a variable?,A location in memory that can store a value.,#NAME?,3.0,5.0,4.0,0.31819096207618713,0.31819096207618713,0.39182376861572266,0.39182373881340027
125,125,1.5,What is a variable?,A location in memory that can store a value.,a block of memory that holds a specific type of data,5.0,5.0,5.0,0.5979560613632202,0.5979560613632202,0.6302244067192078,0.630224347114563
126,126,1.5,What is a variable?,A location in memory that can store a value.,It is a location in the computer's memory where it can be stored for use by a program.,5.0,5.0,5.0,0.7113444209098816,0.7113444209098816,0.7223949432373047,0.7223950028419495
127,127,1.5,What is a variable?,A location in memory that can store a value.,A location in memory where value can be stored.,5.0,5.0,5.0,0.936310052871704,0.936310052871704,0.9321099519729614,0.9321099519729614
128,128,1.5,What is a variable?,A location in memory that can store a value.,a value/word that can assume any of a set of values,3.0,3.0,3.0,0.6385176777839661,0.6385176777839661,0.619000256061554,0.619000256061554
129,129,1.5,What is a variable?,A location in memory that can store a value.,A pointer to a location in memory.,3.0,5.0,4.0,0.8979153633117676,0.8979153633117676,0.8668445944786072,0.8668445944786072
130,130,1.5,What is a variable?,A location in memory that can store a value.,"A variable is the memory address for a specific type of stored data, or from a mathematical perspective, a symbol representing a fixed definition with changing values.",5.0,5.0,5.0,0.750809907913208,0.7508098483085632,0.7549870610237122,0.7549871206283569
131,131,1.5,What is a variable?,A location in memory that can store a value.,A variable is a value that is subject to change in a computer's memory that can be used by programs.  Programs can change the value of the variable and recall it later or act on it directly.,5.0,5.0,5.0,0.7200698256492615,0.7200698256492615,0.7001036405563354,0.7001035809516907
132,132,1.5,What is a variable?,A location in memory that can store a value.,a symbol that stands in for a value that may or may not change depending on the program.,3.0,5.0,4.0,0.663396418094635,0.6633964776992798,0.649709939956665,0.6497098803520203
133,133,1.5,What is a variable?,A location in memory that can store a value.,"a placeholder to hold information used in the program... for example: int can hold: 1, 2, 3, 4, 68, 72, 256, etc. float can hold: 1.54, 55.55, 1.24, 5.657, 8.8123, et. char can hold: A, B, C, D, E, F, !, 4, 5, 6, P, etc. ",4.0,5.0,4.5,0.3709045052528381,0.3709045052528381,0.4538303017616272,0.4538303017616272
134,134,1.5,What is a variable?,A location in memory that can store a value.,a stored value used by the program,4.0,5.0,4.5,0.6040447950363159,0.6040447354316711,0.6588432192802429,0.6588432788848877
135,135,1.5,What is a variable?,A location in memory that can store a value.,"A way to store different values into the program, such as numbers, words, letters, etc.",4.0,5.0,4.5,0.6460156440734863,0.6460156440734863,0.6675264835357666,0.6675264835357666
136,136,1.5,What is a variable?,A location in memory that can store a value.,An object with a location in memory where value can be stored,2.0,5.0,3.5,0.7295505404472351,0.7295505404472351,0.8081393837928772,0.8081393241882324
137,137,1.5,What is a variable?,A location in memory that can store a value.,location in memory where a value can be stored,5.0,5.0,5.0,0.6497760415077211,0.6497761011123657,0.719073474407196,0.7190734148025513
138,138,1.5,What is a variable?,A location in memory that can store a value.,a variable is an object where data is stored.,2.0,5.0,3.5,0.8000085353851318,0.8000083565711975,0.7072395086288452,0.7072395086288452
139,139,1.5,What is a variable?,A location in memory that can store a value.,Location in memory where a value can be stored.,5.0,5.0,5.0,0.8890048265457153,0.8890048265457153,0.8589963316917419,0.8589962720870972
140,140,1.5,What is a variable?,A location in memory that can store a value.,it is a location in memory where value can be stored,5.0,5.0,5.0,0.6497760415077211,0.6497761011123657,0.719073474407196,0.7190734148025513
141,141,1.5,What is a variable?,A location in memory that can store a value.,A variable is the location in a computer's memory where a value can be stored for use by a program.,5.0,5.0,5.0,0.8239207863807678,0.8239207863807678,0.8212146759033203,0.8212146759033203
142,142,1.5,What is a variable?,A location in memory that can store a value.,A variable is a location in a computers memory where a value can be stored   for use by a program.,5.0,5.0,5.0,0.8374111652374268,0.8374111652374268,0.8670282959938049,0.8670282363891602
143,143,1.5,What is a variable?,A location in memory that can store a value.,a location in memory where data can be stored and retrieved,5.0,5.0,5.0,0.6208735704421997,0.6208735108375549,0.6639689207077026,0.6639689803123474
